clave_municipio,entidad,mpio,hogremjefmuj2015,popnoafmed2015,popden2020,crimen_2018,crimen_2019,tasa_covid
26066,Sonora,Ures,2860.2,627.3,3.264,19.79,19.66,193.171
26067,Sonora,Villa Hidalgo,1706.4,1050.6,1.502,0,0,112.227
26068,Sonora,Villa Pesqueira,1465.3,1896.7,0.569,81.32,0,118.765
26069,Sonora,Yecora,2587.8,1719.9,1.447,281.69,62.03,155.002
26070,Sonora,General Plutarco Elias Calles,0,1361,3.307,57.89,41.45,304.637
26071,Sonora,Benito Juarez,3341.3,961.4,59.197,20.38,24.19,353.563
26072,Sonora,San Ignacio Rio Muerto,3716.1,1108.7,10.384,6.38,12.62,243.669
27001,Tabasco,Balancan,2592.1,763.4,18.075,26.8,24.95,478.196
27002,Tabasco,Cardenas,2855.3,1514.2,123.448,27.91,29.46,452.741
27003,Tabasco,Centla,2429.8,1327.2,33.194,7.29,9.93,263.100
27004,Tabasco,Centro,3507.1,2095.2,387.115,16.84,33.11,854.179
27005,Tabasco,Comalcalco,2792.1,1473.8,503.461,15.29,26.05,278.131
27006,Tabasco,Cunduacan,2955.7,1709.6,134.949,22.46,22.25,396.382
27007,Tabasco,Emiliano Zapata,3904.4,997.2,43.271,12.52,21.75,561.045
27008,Tabasco,Huimanguillo,2729.2,1206.8,53.201,44.06,59.56,225.107
27009,Tabasco,Jalapa,2576.2,1222.6,72.762,7.72,20.46,516.636
27010,Tabasco,Jalpa de Mendez,3160.1,1598.5,242.707,13.09,18.37,633.727
27011,Tabasco,Jonuta,2444.9,423.7,27.963,19.42,12.85,345.122
27012,Tabasco,Macuspana,3060,769.8,76.715,28.08,21.18,394.472
27013,Tabasco,Nacajuca,2780.8,1535.3,332.302,10.75,15.58,844.924
27014,Tabasco,Paraiso,2689.5,1415.7,167.488,24.54,9.52,566.334
27015,Tabasco,Tacotalpa,2176.9,665.4,60.273,12.1,13.98,348.335
27016,Tabasco,Teapa,2871.4,930.1,86.375,29.46,15.46,453.497
27017,Tabasco,Tenosique,3688,1334.8,29.698,12.88,19.17,664.672
28001,Tamaulipas,Abasolo,2868.8,237.2,5.483,15.61,15.51,129.229
28002,Tamaulipas,Aldama,2566.2,682.2,7.858,12.34,0,357.444
28003,Tamaulipas,Altamira,2641,1573,198.127,4.55,8.23,380.513
28004,Tamaulipas,Antiguo Morelos,2375,885.7,12.425,0,20.35,121.341
28005,Tamaulipas,Burgos,1365.6,1411.5,1.899,21.46,0,54.910
28006,Tamaulipas,Bustamante,1509,434.1,5.455,37.28,12.35,52.096
28007,Tamaulipas,Camargo,2336.4,1858.9,19.691,55.58,76.07,181.852
28008,Tamaulipas,Casas,1704,1256.3,1.014,21.13,0,47.619
28009,Tamaulipas,Ciudad Madero,3217.2,1521,3273.975,7.47,9.74,398.142
28010,Tamaulipas,Cruillas,1735.5,893.1,1.033,0,0,90.090
28011,Tamaulipas,Gomez Farias,2533.2,416.9,17.982,42.57,0,116.627
28012,Tamaulipas,Gonzalez,2419.9,1534.4,12.2,10.53,12.52,99.840
28013,Tamaulipas,GÃ¼emez,1924.7,825.2,12.479,104.5,17.28,85.936
28014,Tamaulipas,Guerrero,2559.2,1498.1,1.729,18.8,0,142.081
28015,Tamaulipas,Gustavo Diaz Ordaz,2597,2747.1,58.063,17.54,23.22,62.500
28016,Tamaulipas,Hidalgo,2394.9,953.1,9.124,79.75,19.84,82.027
28017,Tamaulipas,Jaumave,2135.5,236,6.011,18.19,48.11,230.581
28018,Tamaulipas,Jimenez,2479.8,425,3.308,0,56.2,92.528
28019,Tamaulipas,Llera,2150.6,363.6,6.347,11.17,16.69,90.543
28020,Tamaulipas,Mainero,2158.8,878.5,3.911,0,0,208.644
28021,Tamaulipas,El Mante,2916.7,484.2,55.678,51.18,24.62,372.496
28022,Tamaulipas,Matamoros,2972.6,1590.6,161.688,10.87,10.76,294.041
28023,Tamaulipas,Mendez,1473.3,1644.8,1.918,21.74,43.31,55.556
28024,Tamaulipas,Mier,2790.4,774.4,5.805,117.43,0,317.997
28025,Tamaulipas,Miguel Aleman,2744.3,1838.8,40.402,80.34,92.13,274.860
28026,Tamaulipas,Miquihuana,1823.1,315,3.536,0,27.08,78.596
28027,Tamaulipas,Nuevo Laredo,2620.7,2226.7,255.213,19.82,23.29,198.056
28028,Tamaulipas,Nuevo Morelos,1865.7,430.9,15.155,0,0,133.761
28029,Tamaulipas,Ocampo,2123.4,603.1,6.825,36.31,7.22,83.310
28030,Tamaulipas,Padilla,2965.6,448.8,10.078,51.43,31.9,321.448
28031,Tamaulipas,Palmillas,1831,240.5,2.507,0,0,70.652
28032,Tamaulipas,Reynosa,2850.4,1762.3,237.992,34.73,27.48,227.926
28033,Tamaulipas,Rio Bravo,2629.3,2577.3,61.908,17.31,10.43,152.320
28034,Tamaulipas,San Carlos,1339.4,694.7,2.753,31.06,20.65,96.470
28035,Tamaulipas,San Fernando,2301.9,899.2,8.432,9.93,13.14,186.777
28036,Tamaulipas,San Nicolas,756,433.5,1.281,0,0,136.364
28037,Tamaulipas,Soto la Marina,2010.2,971.7,4.305,25.48,3.61,406.166
28038,Tamaulipas,Tampico,3347.4,1565.8,4369.486,6.66,4.1,468.352
28039,Tamaulipas,Tula,2057.7,637.3,10.61,33.32,39.66,139.874
28040,Tamaulipas,Valle Hermoso,2355.6,921.2,33.924,5.92,5.87,199.073
28041,Tamaulipas,Victoria,3078.6,771.6,213.994,82.99,40.11,409.180
28042,Tamaulipas,Villagran,2091,1357.7,3.736,0,15.44,60.948
28043,Tamaulipas,Xicotencatl,2574.9,710.2,17.538,20.23,4.02,181.537
29001,Tlaxcala,Amaxac de Guerrero,2869.1,1720.2,886.014,8.32,0,240.473
29002,Tlaxcala,Apetatitlan de Antonio Carvajal,2942.9,1766.7,2201.238,0,6.52,319.070
29003,Tlaxcala,Atlangatepec,2331.2,945.9,57.122,14.73,14.55,123.755
29004,Tlaxcala,Altzayanca,2122,1090.7,127.975,5.55,5.49,43.062
29005,Tlaxcala,Apizaco,3173.1,1922.4,1420.465,16.44,19.74,385.907
29006,Tlaxcala,Calpulalpan,2561.8,1025.7,186.249,15.66,38.64,131.240
29007,Tlaxcala,El Carmen Tequexquitla,2768.8,538.3,381.091,5.72,22.57,67.283
29008,Tlaxcala,Cuapiaxtla,2119.3,916.7,118.435,0,12.95,71.503
29009,Tlaxcala,Cuaxomulco,2711.5,1052.7,379.028,0,16.71,220.280
29010,Tlaxcala,Chiautempan,2851.7,2017.7,1105.8,4.08,4.04,238.135
29011,Tlaxcala,MuÃ±oz de Domingo Arenas,2227.1,974.6,69.64,0,41.89,114.169
29012,Tlaxcala,EspaÃ±ita,2088.5,813.3,67.373,10.9,0,53.141
29013,Tlaxcala,Huamantla,2362.2,1529.9,278.727,7.23,13.24,162.299
29014,Tlaxcala,Hueyotlipan,2281.2,1074.4,87.581,0,6.35,81.525
29015,Tlaxcala,Ixtacuixtla de Mariano Matamoros,2556.1,1391.8,234.986,7.56,7.47,177.859
29016,Tlaxcala,Ixtenco,2517.5,1072,160.995,13.29,0,203.634
29017,Tlaxcala,Mazatecochco de Jose Maria Morelos,1898,3918.9,749.467,8.82,0,55.168
29018,Tlaxcala,Contla de Juan Cuamatzi,2577.2,1889.4,1813.775,0,14.92,183.924
29019,Tlaxcala,Tepetitla de Lardizabal,2902.2,2601.6,775.854,9.13,27,149.562
29020,Tlaxcala,Sanctorum de Lazaro Cardenas,2084.2,785,85.473,10.22,0,59.501
29021,Tlaxcala,Nanacamilpa de Mariano Arista,2696.9,722.1,190.942,16.28,10.73,116.998
29022,Tlaxcala,Acuamanala de Miguel Hidalgo,2225.5,1606.8,286.121,30.42,0,196.135
29023,Tlaxcala,Nativitas,2674.9,2123.5,424.407,29.91,22.15,135.561
29024,Tlaxcala,Panotla,2807,1878.9,474.674,10.47,10.35,219.526
29025,Tlaxcala,San Pablo del Monte,2016.2,1990.4,1296.863,8.84,11.21,132.054
29026,Tlaxcala,Santa Cruz Tlaxcala,2835.8,1321.5,829.013,9.47,0,221.195
29027,Tlaxcala,Tenancingo,2521.9,3344.2,748.212,30.26,7.48,167.169
29028,Tlaxcala,Teolocholco,2427.3,2000.4,313.635,0,0,264.723
29029,Tlaxcala,Tepeyanco,2761.7,1938.2,637.094,7.58,14.96,251.459
29030,Tlaxcala,Terrenate,1819,1127.8,72.425,0,0,86.344
29031,Tlaxcala,Tetla de la Solidaridad,2716.3,1404.7,242.535,2.95,34.96,205.931
29032,Tlaxcala,Tetlatlahuca,2228.9,1596.8,705.2,14.28,28.23,131.916
29033,Tlaxcala,Tlaxcala,3289.6,1833,2400.769,13.79,9.74,487.649
29034,Tlaxcala,Tlaxco,2624,1013.3,81.589,8.79,8.68,172.112
29035,Tlaxcala,Tocatlan,2137,900.2,575.32,15.57,0,237.869
29036,Tlaxcala,Totolac,3267.6,1848.8,928.265,13.03,8.59,266.545
29037,Tlaxcala,Ziltlaltepec de Trinidad Sanchez Santos,2547.8,978.2,139.606,0,11.35,85.389
29038,Tlaxcala,Tzompantepec,2665.9,1363.2,774.785,29.1,17.21,239.724
29039,Tlaxcala,Xaloztoc,2162.4,1183.4,522.272,12.13,3.99,186.938
29040,Tlaxcala,Xaltocan,2653,1536.6,134.684,0,0,166.853
29041,Tlaxcala,Papalotla de Xicohtencatl,2771.6,2414,1772.434,0,12.89,261.729
29042,Tlaxcala,Xicohtzinco,2858.8,1832.1,1450.153,7.07,6.99,284.360
29043,Tlaxcala,Yauhquemehcan,2719.7,1490.8,1380.909,20.26,24.97,237.474
29044,Tlaxcala,Zacatelco,2974.9,1935.3,3165.997,20.46,4.49,334.903
29045,Tlaxcala,Benito Juarez,2301.1,491.9,233.936,0,15.12,44.989
29046,Tlaxcala,Emiliano Zapata,1514.3,802.5,98.567,0,0,49.628
29047,Tlaxcala,Lazaro Cardenas,1463.4,1137.6,138.915,0,0,185.862
29048,Tlaxcala,La Magdalena Tlaltelulco,2809.4,1281.2,1337.737,0,10.2,135.223
29049,Tlaxcala,San Damian Texoloc,2472.6,2041.7,562.524,17.32,34.29,126.204
29050,Tlaxcala,San Francisco Tetlanohcan,2830.2,2231.9,233.817,9.38,9.28,146.931
29051,Tlaxcala,San Jeronimo Zacualpan,2741.1,1961.8,541.27,23.62,0,224.008
29052,Tlaxcala,San Jose Teacalco,2127.7,1281.4,173.011,0,0,116.804
29053,Tlaxcala,San Juan Huactzinco,2720.6,2549.6,1731.532,0,0,153.980
29054,Tlaxcala,San Lorenzo Axocomanitla,2344.6,1406.2,1310.829,0,0,217.211
29055,Tlaxcala,San Lucas Tecopilco,2450.1,1779,102.362,0,0,123.197
29056,Tlaxcala,Santa Ana Nopalucan,2286.4,2607.7,848.666,37.93,0,136.740
29057,Tlaxcala,Santa Apolonia Teacalco,2357.3,2322.9,586.094,0,39,149.676
29058,Tlaxcala,Santa Catarina Ayometla,2539.7,1856.6,969.57,0,65.5,212.632
29059,Tlaxcala,Santa Cruz Quilehtla,2279.3,2371.3,1435.185,0,0,83.507
29060,Tlaxcala,Santa Isabel Xiloxoxtla,2470.6,1911.1,998.716,0,0,150.922
30001,Veracruz de Ignacio de la Llave,Acajete,2293.1,1974.1,107.193,33.74,0,44.902
30002,Veracruz de Ignacio de la Llave,Acatlan,1928.7,1487.1,167.039,0,0,38.876
30003,Veracruz de Ignacio de la Llave,Acayucan,3283.3,2819.3,111.515,49.03,38.73,55.705
30004,Veracruz de Ignacio de la Llave,Actopan,2756.7,2070.6,50.75,6.89,13.73,51.072
30005,Veracruz de Ignacio de la Llave,Acula,2503.1,740.2,27.288,0,36.81,103.691
30006,Veracruz de Ignacio de la Llave,Acultzingo,2325.8,2850.4,138.323,17.37,4.3,51.419
30007,Veracruz de Ignacio de la Llave,Camaron de Tejeda,2214.2,1397.4,37.489,0,14.91,29.326
30008,Veracruz de Ignacio de la Llave,Alpatlahuac,2345.8,2795.2,136.565,9.71,9.63,12.307
30009,Veracruz de Ignacio de la Llave,Alto Lucero de Gutierrez Barrios,2580,1809.7,38.848,10.11,6.72,36.435
30010,Veracruz de Ignacio de la Llave,Altotonga,2617.5,1922.1,171.245,39.06,35.62,34.241
30011,Veracruz de Ignacio de la Llave,Alvarado,3515.5,1307.1,67.85,9.04,3.6,129.955
30012,Veracruz de Ignacio de la Llave,Amatitlan,3642.2,1015.4,46.434,0,12.83,113.355
30013,Veracruz de Ignacio de la Llave,Naranjos Amatlan,2949.2,2119.1,133.747,27.62,13.75,47.836
30014,Veracruz de Ignacio de la Llave,Amatlan de los Reyes,3449,1999.6,315.346,32.62,25.93,122.690
30015,Veracruz de Ignacio de la Llave,Angel R. Cabada,2856.7,2012.2,68.004,11.57,5.77,99.696
30016,Veracruz de Ignacio de la Llave,La Antigua,3594.5,2144.5,268.307,22.83,18.94,426.951
30017,Veracruz de Ignacio de la Llave,Apazapan,2502.1,1995.5,71.565,0,0,37.313
30018,Veracruz de Ignacio de la Llave,Aquila,2813.1,1590.4,55.876,0,0,25.394
30019,Veracruz de Ignacio de la Llave,Astacinga,3024.6,388.7,99.986,14.35,0,13.463
30020,Veracruz de Ignacio de la Llave,Atlahuilco,1474.8,607.3,178.108,0,9.29,60.965
30021,Veracruz de Ignacio de la Llave,Atoyac,3116.2,1437.1,137.119,16.29,36.44,74.681
30022,Veracruz de Ignacio de la Llave,Atzacan,2354.6,1746.3,281.03,0,9.03,136.522
30023,Veracruz de Ignacio de la Llave,Atzalan,2319.7,1984,90.454,22.87,30.27,33.314
30024,Veracruz de Ignacio de la Llave,Tlaltetela,2141.8,1257.4,61.857,31.77,6.3,17.029
30025,Veracruz de Ignacio de la Llave,Ayahualulco,2364.9,1024.6,183.774,0,0,19.282
30026,Veracruz de Ignacio de la Llave,Banderilla,3376.1,2687.1,1170.856,16.71,16.56,116.232
30027,Veracruz de Ignacio de la Llave,Benito Juarez,1930.1,947.9,74.217,5.9,5.87,13.027
30028,Veracruz de Ignacio de la Llave,Boca del Rio,3984.6,2720.5,3377.336,7.11,5.67,174.269
30029,Veracruz de Ignacio de la Llave,Calcahualco,2365.3,1710.1,83.289,22.38,0,11.111
30030,Veracruz de Ignacio de la Llave,Camerino Z. Mendoza,3451.3,2849.1,1106.746,4.47,6.67,196.078
30031,Veracruz de Ignacio de la Llave,Carrillo Puerto,1933.3,2358.8,76.532,10.98,16.33,21.906
30032,Veracruz de Ignacio de la Llave,Catemaco,3394,1539.9,69.581,7.76,5.78,88.810
30033,Veracruz de Ignacio de la Llave,Cazones de Herrera,2798.9,2202.3,230.17,4.1,4.08,59.700
30034,Veracruz de Ignacio de la Llave,Cerro Azul,3520.8,1921.5,270.389,3.72,14.85,56.060
30035,Veracruz de Ignacio de la Llave,Citlaltepetl,2420.5,2935.8,100.586,8.94,8.9,12.025
30036,Veracruz de Ignacio de la Llave,Coacoatzintla,2691.7,2075.9,216.039,0,56.71,51.984
30037,Veracruz de Ignacio de la Llave,Coahuitlan,1985.1,1626.2,85.702,0,11.8,7.908
30038,Veracruz de Ignacio de la Llave,Coatepec,3255.6,2208.8,367.127,10.7,26.6,157.429
30039,Veracruz de Ignacio de la Llave,Coatzacoalcos,3209.5,1744.9,425.381,47.75,36.14,262.571
30040,Veracruz de Ignacio de la Llave,Coatzintla,3040.2,2612.3,233.812,24.39,24.22,193.442
30041,Veracruz de Ignacio de la Llave,Coetzala,2982.5,921.3,89.544,43.19,0,54.783
30042,Veracruz de Ignacio de la Llave,Colipa,3026.5,1748.9,39.91,69.29,34.53,35.581
30043,Veracruz de Ignacio de la Llave,Comapa,1650.7,1909,62.113,19.38,0,16.541
30044,Veracruz de Ignacio de la Llave,Cordoba,3548.1,2721.8,1472.813,43.77,26.95,310.097
30045,Veracruz de Ignacio de la Llave,Cosamaloapan de Carpio,3902.2,1761.1,57.024,16.56,9.9,348.088
30046,Veracruz de Ignacio de la Llave,Cosautlan de Carvajal,1897.5,672.7,223.301,11.97,29.72,18.706
30047,Veracruz de Ignacio de la Llave,Coscomatepec,2366.9,2635.6,454.671,17.51,8.67,36.306
30048,Veracruz de Ignacio de la Llave,Cosoleacaque,3195.4,1836.7,558.46,44,31.58,86.265
30049,Veracruz de Ignacio de la Llave,Cotaxtla,2791.2,2024.9,33.424,0,4.77,48.698
30050,Veracruz de Ignacio de la Llave,Coxquihui,2285.6,2044.3,189.039,12.42,12.35,13.138
30051,Veracruz de Ignacio de la Llave,Coyutla,2333.4,2019.1,73.884,34.57,12.88,17.445
30052,Veracruz de Ignacio de la Llave,Cuichapa,3258.8,1310.7,169.8,8.03,7.97,77.912
30053,Veracruz de Ignacio de la Llave,Cuitlahuac,3871.1,1894.4,215.962,27.39,20.38,63.949
30054,Veracruz de Ignacio de la Llave,Chacaltianguis,3130.8,1192.6,20.55,0,16.62,70.938
30055,Veracruz de Ignacio de la Llave,Chalma,2284.6,1911.9,67.941,15.95,7.95,33.246
30056,Veracruz de Ignacio de la Llave,Chiconamel,2273.3,1452.7,49.587,0,14.73,31.290
30057,Veracruz de Ignacio de la Llave,Chiconquiaco,1713.5,1247,203.236,14.34,28.45,12.170
30058,Veracruz de Ignacio de la Llave,Chicontepec,1858.1,1601.4,55.07,3.61,3.6,41.630
30059,Veracruz de Ignacio de la Llave,Chinameca,2916.5,2535.6,144.099,18.08,29.92,50.366
30060,Veracruz de Ignacio de la Llave,Chinampa de Gorostiza,2472.3,2949.6,106.425,24.53,18.27,8.004
30061,Veracruz de Ignacio de la Llave,Las Choapas,3510.1,2128.4,28.437,27.22,44.58,60.486
30062,Veracruz de Ignacio de la Llave,Chocaman,1849.1,3154.7,507.032,14.6,9.65,91.598
30063,Veracruz de Ignacio de la Llave,Chontla,2190.6,1666.3,36.995,13.48,0,13.785
30064,Veracruz de Ignacio de la Llave,Chumatlan,3845.4,976.8,110.718,0,0,7.326
30065,Veracruz de Ignacio de la Llave,Emiliano Zapata,2868.2,2824.1,216.537,20.9,11.05,82.545
30066,Veracruz de Ignacio de la Llave,Espinal,2650.3,1708.6,87.224,11.21,18.56,22.427
30067,Veracruz de Ignacio de la Llave,Filomeno Mata,1401.5,967.5,306.864,0,0,8.229
30068,Veracruz de Ignacio de la Llave,Fortin,3349.4,2506,906.721,21.26,39.2,315.642
30069,Veracruz de Ignacio de la Llave,Gutierrez Zamora,3762.1,2054.4,103.104,68.49,52.22,69.954
30070,Veracruz de Ignacio de la Llave,Hidalgotitlan,2224.7,1535.7,10.95,10.24,10.17,14.692
30071,Veracruz de Ignacio de la Llave,Huatusco,2822.8,2374.8,282.375,8.29,4.93,54.518
30072,Veracruz de Ignacio de la Llave,Huayacocotla,2668.5,1924.6,38.797,13.56,4.49,39.846
30073,Veracruz de Ignacio de la Llave,Hueyapan de Ocampo,2900.8,1433.9,50.558,11.14,15.5,65.296
30074,Veracruz de Ignacio de la Llave,Huiloapan de Cuauhtemoc,3958.9,1336.4,305.146,0,13.67,230.487
30075,Veracruz de Ignacio de la Llave,Ignacio de la Llave,4381.3,1442.3,34.341,5.82,0,33.394
30076,Veracruz de Ignacio de la Llave,Ilamatlan,2444.5,1265.4,71.003,0,7.16,11.938
30077,Veracruz de Ignacio de la Llave,Isla,2930.2,2073.2,59.887,12.99,17.19,70.202
30078,Veracruz de Ignacio de la Llave,Ixcatepec,2187.6,977.1,53.939,0,0,17.670
30079,Veracruz de Ignacio de la Llave,Ixhuacan de los Reyes,1782.4,870.5,99.624,8.62,8.55,20.837
30080,Veracruz de Ignacio de la Llave,Ixhuatlan del Cafe,2133,2616.8,172.498,0,8.51,40.033
30081,Veracruz de Ignacio de la Llave,Ixhuatlancillo,3508.9,2110,708.961,7.69,3.8,178.056
30082,Veracruz de Ignacio de la Llave,Ixhuatlan del Sureste,3219.2,1078.5,57.276,18.52,42.87,73.227
30083,Veracruz de Ignacio de la Llave,Ixhuatlan de Madero,2000.6,1112.1,84.896,5.87,0,13.097
30084,Veracruz de Ignacio de la Llave,Ixmatlahuacan,2647.7,1191.7,16.609,17.13,34.18,95.599
30085,Veracruz de Ignacio de la Llave,Ixtaczoquitlan,2739,1681.4,647.454,4.24,5.61,249.876
30086,Veracruz de Ignacio de la Llave,Jalacingo,2695.7,2343.1,165.35,13.7,18.1,19.590
30087,Veracruz de Ignacio de la Llave,Xalapa,3901.6,2638.3,4122.624,16.2,16.86,213.753
30088,Veracruz de Ignacio de la Llave,Jalcomulco,2156.7,1460.2,86.541,0,0,50.205
30089,Veracruz de Ignacio de la Llave,Jaltipan,3837.5,2237.1,116.649,70.32,30.29,135.758
30090,Veracruz de Ignacio de la Llave,Jamapa,3646,2512.1,68.002,0,0,102.748
30091,Veracruz de Ignacio de la Llave,Jesus Carranza,2874.4,2253.8,58.655,20.13,6.65,17.111
30092,Veracruz de Ignacio de la Llave,Xico,2590.1,1951.7,223.985,13.11,15.62,53.210
30093,Veracruz de Ignacio de la Llave,Jilotepec,2414.8,2152.6,229.075,0,17.71,74.550
30094,Veracruz de Ignacio de la Llave,Juan Rodriguez Clara,2927.8,2383.6,41.069,15.04,14.95,27.975
30095,Veracruz de Ignacio de la Llave,Juchique de Ferrer,2724.9,1863.5,58.12,35.98,0,19.806
30096,Veracruz de Ignacio de la Llave,Landero y Coss,2235.9,723.6,72.103,0,0,29.922
30097,Veracruz de Ignacio de la Llave,Lerdo de Tejada,3849.7,1829.5,140.921,9.36,14,255.873
30098,Veracruz de Ignacio de la Llave,Magdalena,0,897.1,114.549,0,31.11,43.210
30099,Veracruz de Ignacio de la Llave,Maltrata,2913.2,2939.3,138.421,5.32,5.27,79.066
30100,Veracruz de Ignacio de la Llave,Manlio Fabio Altamirano,3209,2803.3,106.492,12.27,4.07,96.181
30101,Veracruz de Ignacio de la Llave,Mariano Escobedo,2774.5,2020.1,373.263,0,2.65,188.557
30102,Veracruz de Ignacio de la Llave,Martinez de la Torre,3313.9,2684,133.532,37.32,43.57,202.224
30103,Veracruz de Ignacio de la Llave,Mecatlan,2006.9,1227.7,263.897,24.38,16.13,6.178
30104,Veracruz de Ignacio de la Llave,Mecayapan,2505.8,1020.1,32.698,0,14.23,11.982
30105,Veracruz de Ignacio de la Llave,Medellin,3274.9,2410.2,257.233,5.12,11.37,175.672
30106,Veracruz de Ignacio de la Llave,Miahuatlan,1965.9,757.7,236.146,0,20.78,34.497
30107,Veracruz de Ignacio de la Llave,Las Minas,1891.1,688.4,50.24,33.67,0,6.390
30108,Veracruz de Ignacio de la Llave,Minatitlan,3385.4,1690.4,35.107,34.73,44.65,212.099
30109,Veracruz de Ignacio de la Llave,Misantla,3072.5,1967.8,122.255,21.09,22.48,65.238
30110,Veracruz de Ignacio de la Llave,Mixtla de Altamirano,1997.9,1051.9,199.097,0,18.09,9.832
30111,Veracruz de Ignacio de la Llave,Moloacan,3619.9,1267.7,63.047,11.79,17.56,49.677
30112,Veracruz de Ignacio de la Llave,Naolinco,2411.6,1357.3,185.049,4.59,9.12,40.948
30113,Veracruz de Ignacio de la Llave,Naranjal,2812.5,1963.1,175.437,41.84,20.75,80.963
30114,Veracruz de Ignacio de la Llave,Nautla,3166.3,2122.2,28.249,29.73,19.77,41.670
30115,Veracruz de Ignacio de la Llave,Nogales,3383.5,2178.7,482.717,5.34,18.56,308.288
30116,Veracruz de Ignacio de la Llave,Oluta,3457.3,2138.2,188.144,93.08,67.74,47.424
30117,Veracruz de Ignacio de la Llave,Omealca,2938.7,1955.5,105.47,29.38,25.02,49.287
30118,Veracruz de Ignacio de la Llave,Orizaba,3729,2003.1,4399.357,6.34,5.52,439.592
30119,Veracruz de Ignacio de la Llave,Otatitlan,3892.4,2809,105.626,19.26,19.21,20.097
30120,Veracruz de Ignacio de la Llave,Oteapan,2733.2,1753.8,369.393,40.65,11.5,36.877
30121,Veracruz de Ignacio de la Llave,Ozuluama de MascareÃ±as,1822.1,1066.9,9.653,0,8.49,33.102
30122,Veracruz de Ignacio de la Llave,Pajapan,1891.6,1906.8,58.99,11.38,5.63,9.905
30123,Veracruz de Ignacio de la Llave,Panuco,2519.2,1338,29.344,35.75,21.14,175.877
30124,Veracruz de Ignacio de la Llave,Papantla,2416.6,3186.8,133.336,16.82,22.71,82.885
30125,Veracruz de Ignacio de la Llave,Paso del Macho,2373,1825.3,98.651,25.61,31.8,56.680
30126,Veracruz de Ignacio de la Llave,Paso de Ovejas,2822.7,2665.3,86.862,20.03,11.39,134.293
30127,Veracruz de Ignacio de la Llave,La Perla,1657.6,2230.3,141.361,7.39,3.65,18.647
30128,Veracruz de Ignacio de la Llave,Perote,2668.5,2449.5,105.292,10.57,7.86,74.178
30129,Veracruz de Ignacio de la Llave,Platon Sanchez,2708,1067,79.249,16.52,5.49,26.657
30130,Veracruz de Ignacio de la Llave,Playa Vicente,3138.5,1957.4,18.532,13.67,27.15,32.232
30131,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,3607.2,2499,822.653,12.09,12.03,321.206
30132,Veracruz de Ignacio de la Llave,Las Vigas de Ramirez,2264.4,1931.6,186.924,0,19.43,25.645
30133,Veracruz de Ignacio de la Llave,Pueblo Viejo,2982.5,2004.3,202.338,6.84,8.49,100.036
30134,Veracruz de Ignacio de la Llave,Puente Nacional,2869.1,1940,70.681,8.67,4.31,153.202
30135,Veracruz de Ignacio de la Llave,Rafael Delgado,2709.3,2641.1,610.81,0,4.35,185.769
30136,Veracruz de Ignacio de la Llave,Rafael Lucio,2866.8,2560.7,337.773,25.08,24.82,50.529
30137,Veracruz de Ignacio de la Llave,Los Reyes,2275,1428.8,187.181,0,0,12.903
30138,Veracruz de Ignacio de la Llave,Rio Blanco,3738.2,2348.1,1692.105,7.13,16.56,350.924
30139,Veracruz de Ignacio de la Llave,Saltabarranca,3605,1252.6,67.097,0,16.35,87.343
30140,Veracruz de Ignacio de la Llave,San Andres Tenejapan,0,1372.8,126.883,0,98.77,64.579
30141,Veracruz de Ignacio de la Llave,San Andres Tuxtla,3005.1,1845.1,176.783,5.32,5.28,134.855
30142,Veracruz de Ignacio de la Llave,San Juan Evangelista,2681.8,2428,33.678,41.52,54.97,11.234
30143,Veracruz de Ignacio de la Llave,Santiago Tuxtla,2852.5,2041.2,91.806,8.45,8.4,57.316
30144,Veracruz de Ignacio de la Llave,Sayula de Aleman,3051.5,3390.5,50.562,39.97,59.47,16.603
30145,Veracruz de Ignacio de la Llave,Soconusco,2678,3086.8,175.201,18.31,30.23,32.781
30146,Veracruz de Ignacio de la Llave,Sochiapa,2114.7,1600.1,183.411,0,0,46.887
30147,Veracruz de Ignacio de la Llave,Soledad Atzompa,1300.4,1725.5,373.526,0,0,6.593
30148,Veracruz de Ignacio de la Llave,Soledad de Doblado,3022,2432.1,75.822,7.17,0,83.705
30149,Veracruz de Ignacio de la Llave,Soteapan,2057,734.5,65.111,13.59,10.74,9.433
30150,Veracruz de Ignacio de la Llave,Tamalin,1791.2,2135.3,27.832,0,0,14.714
30151,Veracruz de Ignacio de la Llave,Tamiahua,2045.5,1652.7,22.227,8.52,8.51,35.570
30152,Veracruz de Ignacio de la Llave,Tampico Alto,2293.9,1720.8,11.253,0,0,42.751
30153,Veracruz de Ignacio de la Llave,Tancoco,2734.4,1840.5,39.801,0,0,19.763
30154,Veracruz de Ignacio de la Llave,Tantima,1860.8,1647.5,44.86,7.91,15.8,10.247
30155,Veracruz de Ignacio de la Llave,Tantoyuca,2402.7,1167.3,82.898,4.75,5.67,22.932
30156,Veracruz de Ignacio de la Llave,Tatatila,1964.6,1548.5,73.402,0,17.19,14.565
30157,Veracruz de Ignacio de la Llave,Castillo de Teayo,2024.2,1785.2,45.017,5.21,5.19,26.985
30158,Veracruz de Ignacio de la Llave,Tecolutla,2612.2,1947.2,52.092,84.01,38.01,48.517
